"DWV","DW","round","Category","Dogs.with.collars","Dogs.without.collars","month_vax","year_vax","Dogs_vax"
"mtwararural_nitekela_kitamabondeni","mtwararural_nitekela",3,"Rural",1,0,NA,NA,NA
"mtwararural_nitekela_maendeleo","mtwararural_nitekela",3,"Rural",2,1,54,2014,1
"mtwararural_nitekela_migombani","mtwararural_nitekela",3,"Rural",0,0,NA,NA,NA
"mtwararural_nitekela_nitekela","mtwararural_nitekela",3,"Rural",4,3,54,2014,3
"mtwararural_nitekela_nitekela","mtwararural_nitekela",5,"Rural",0,0,83,2016,1
"mtwararural_nitekela_niyumba","mtwararural_nitekela",3,"Rural",1,1,54,2014,2
"mtwararural_nitekela_nyundo","mtwararural_nitekela",3,"Rural",5,1,54,2014,7
"mtwararural_njengwa_chiwindi","mtwararural_njengwa",5,"Rural",0,0,83,2016,5
"mtwararural_njengwa_majengo","mtwararural_njengwa",3,"Rural",1,2,54,2014,11
"mtwararural_njengwa_majengo","mtwararural_njengwa",5,"Rural",7,3,NA,NA,NA
"mtwararural_njengwa_nangawanga","mtwararural_njengwa",3,"Rural",13,3,54,2014,14
"mtwararural_njengwa_narunga","mtwararural_njengwa",3,"Rural",3,0,54,2014,1
"mtwararural_tangazo_kilambo","mtwararural_tangazo",3,"Rural",3,3,54,2014,6
"mtwararural_tangazo_kilambo","mtwararural_tangazo",4,"Rural",6,0,68,2015,13
"mtwararural_tangazo_kilambo","mtwararural_tangazo",5,"Rural",0,0,83,2016,9
"mtwararural_tangazo_magomeni","mtwararural_tangazo",3,"Rural",0,0,54,2014,2
"mtwararural_tangazo_magomeni","mtwararural_tangazo",4,"Rural",1,4,NA,NA,NA
"mtwararural_tangazo_magomeni","mtwararural_tangazo",5,"Rural",0,0,83,2016,1
"mtwararural_tangazo_mayaya","mtwararural_tangazo",3,"Rural",2,7,54,2014,10
"mtwararural_tangazo_mayaya","mtwararural_tangazo",5,"Rural",0,0,83,2016,8
"mtwararural_tangazo_mnaida","mtwararural_tangazo",3,"Rural",1,6,54,2014,12
"mtwararural_tangazo_mnaida","mtwararural_tangazo",4,"Rural",0,2,NA,NA,NA
"mtwararural_tangazo_mnaida","mtwararural_tangazo",5,"Rural",0,0,83,2016,1
"mtwararural_tangazo_tangazo","mtwararural_tangazo",3,"Rural",3,5,54,2014,10
"mtwararural_tangazo_tangazo","mtwararural_tangazo",4,"Rural",3,0,68,2015,9
"mtwararural_tangazo_tangazo","mtwararural_tangazo",5,"Rural",0,0,83,2016,11
"mtwararural_ziwani_dingwida","mtwararural_ziwani",3,"Rural",0,2,54,2014,3
"mtwararural_ziwani_dingwida","mtwararural_ziwani",5,"Rural",3,1,83,2016,9
"mtwararural_ziwani_majengo","mtwararural_ziwani",3,"Rural",5,8,54,2014,23
"mtwararural_ziwani_majengo","mtwararural_ziwani",5,"Rural",3,0,83,2016,30
"mtwararural_ziwani_minyembe","mtwararural_ziwani",5,"Rural",2,0,83,2016,7
"mtwararural_ziwani_mnawene","mtwararural_ziwani",4,"Rural",0,0,NA,NA,NA
"mtwararural_ziwani_mnawene","mtwararural_ziwani",5,"Rural",0,1,NA,NA,NA
"mtwararural_ziwani_moma","mtwararural_ziwani",5,"Rural",0,2,NA,NA,NA
"mtwararural_ziwani_msakala","mtwararural_ziwani",5,"Rural",0,0,83,2016,3
"mtwararural_ziwani_nambeleketela","mtwararural_ziwani",5,"Rural",0,1,NA,NA,NA
"mtwaraurban_chikongola_mmingano","mtwaraurban_chikongola",5,"Urban",0,2,NA,NA,NA
"mtwaraurban_chikongola_ofisikuu","mtwaraurban_chikongola",4,"Urban",2,2,NA,NA,NA
"mtwaraurban_chikongola_sabasaba","mtwaraurban_chikongola",5,"Urban",0,2,NA,NA,NA
"mtwaraurban_chikongola_tandika","mtwaraurban_chikongola",4,"Urban",2,0,NA,NA,NA
"mtwaraurban_chuno_ligulaa","mtwaraurban_chuno",5,"Urban",9,3,83,2016,46
"mtwaraurban_jangwani_mchangani","mtwaraurban_jangwani",4,"Urban",2,0,NA,NA,NA
"mtwaraurban_jangwani_mtangashari","mtwaraurban_jangwani",5,"Urban",1,0,NA,NA,NA
"mtwaraurban_jangwani_rwelu","mtwaraurban_jangwani",4,"Urban",0,3,70,2015,9
"mtwaraurban_kisungule_kisunguleb","mtwaraurban_kisungule",5,"Urban",0,0,NA,NA,NA
"mtwaraurban_kisungule_kisungulec","mtwaraurban_kisungule",5,"Urban",0,2,NA,NA,NA
"mtwaraurban_likombe_lilungu","mtwaraurban_likombe",5,"Urban",5,3,83,2016,4
"mtwaraurban_likombe_mangamba","mtwaraurban_likombe",5,"Urban",4,4,83,2016,23
"mtwaraurban_likombe_mtawanya","mtwaraurban_likombe",4,"Urban",7,9,70,2015,29
"mtwaraurban_likombe_mtawanya","mtwaraurban_likombe",5,"Urban",2,2,83,2016,32
"mtwaraurban_magengeni_boma","mtwaraurban_magengeni",5,"Urban",0,0,NA,NA,NA
"mtwaraurban_magengeni_magengeni","mtwaraurban_magengeni",4,"Urban",4,5,NA,NA,NA
"mtwaraurban_majengo_gezaulole","mtwaraurban_majengo",5,"Urban",0,0,NA,NA,NA
"mtwaraurban_mitengo_mnazimmoja","mtwaraurban_mitengo",5,"Urban",7,4,83,2016,20
"mtwaraurban_mtonya_mtonyaa","mtwaraurban_mtonya",3,"Urban",0,2,57,2014,19
"mtwaraurban_mtonya_mtonyaa","mtwaraurban_mtonya",5,"Urban",0,0,NA,NA,NA
"mtwaraurban_naliendele_mkangala","mtwaraurban_naliendele",5,"Urban",5,4,83,2016,8
"mtwaraurban_naliendele_naliendele","mtwaraurban_naliendele",4,"Urban",2,7,70,2015,17
"mtwaraurban_naliendele_naliendele","mtwaraurban_naliendele",5,"Urban",2,5,83,2016,61
"mtwaraurban_rahaleo_rahaleochini","mtwaraurban_rahaleo",4,"Urban",3,0,NA,NA,NA
"mtwaraurban_rahaleo_rahaleochini","mtwaraurban_rahaleo",5,"Urban",0,0,NA,NA,NA
"mtwaraurban_railway_railwaya","mtwaraurban_railway",4,"Urban",4,5,70,2015,2
"mtwaraurban_railway_railwaya","mtwaraurban_railway",5,"Urban",2,1,83,2016,3
"mtwaraurban_railway_railwayb","mtwaraurban_railway",4,"Urban",0,0,70,2015,3
"mtwaraurban_shangani_kiyangua","mtwaraurban_shangani",5,"Urban",8,4,83,2016,17
"mtwaraurban_shangani_shanganieast","mtwaraurban_shangani",4,"Urban",5,8,70,2015,35
"mtwaraurban_shangani_shanganiwest","mtwaraurban_shangani",4,"Urban",4,6,70,2015,57
"mtwaraurban_shangani_shanganiwest","mtwaraurban_shangani",5,"Urban",10,3,83,2016,39
"mtwaraurban_shangani_ttcufundi","mtwaraurban_shangani",5,"Urban",3,2,83,2016,7
"mtwaraurban_ufukoni_magomenia","mtwaraurban_ufukoni",4,"Urban",2,4,70,2015,2
"mtwaraurban_ufukoni_magomenib","mtwaraurban_ufukoni",4,"Urban",5,2,NA,NA,NA
"mtwaraurban_ufukoni_matopeni","mtwaraurban_ufukoni",5,"Urban",4,3,83,2016,4
"mtwaraurban_ufukoni_ufukonistendi","mtwaraurban_ufukoni",5,"Urban",8,7,83,2016,73
"mtwaraurban_vigaeni_kisutua","mtwaraurban_vigaeni",5,"Urban",1,0,NA,NA,NA
"mtwaraurban_vigaeni_mabatinia","mtwaraurban_vigaeni",5,"Urban",0,0,NA,NA,NA
"mtwaraurban_vigaeni_mabatinib","mtwaraurban_vigaeni",5,"Urban",0,0,NA,NA,NA
"nachingwea_chiola_chingunduli","nachingwea_chiola",3,"Rural",9,5,54,2014,15
"nachingwea_chiola_chingunduli","nachingwea_chiola",4,"Rural",9,3,69,2015,17
"nachingwea_chiola_chingunduli","nachingwea_chiola",5,"Rural",3,3,83,2016,17
"nachingwea_chiola_chiola","nachingwea_chiola",3,"Rural",9,6,54,2014,30
"nachingwea_chiola_chiola","nachingwea_chiola",4,"Rural",8,5,69,2015,24
"nachingwea_chiola_chiola","nachingwea_chiola",5,"Rural",4,2,83,2016,26
"nachingwea_chiola_mtimbo","nachingwea_chiola",3,"Rural",55,19,54,2014,30
"nachingwea_chiola_mtimbo","nachingwea_chiola",5,"Rural",3,1,83,2016,18
"nachingwea_chiola_namauni","nachingwea_chiola",3,"Rural",12,4,54,2014,10
"nachingwea_chiola_namauni","nachingwea_chiola",4,"Rural",8,0,69,2015,27
"nachingwea_chiola_namauni","nachingwea_chiola",5,"Rural",3,4,83,2016,27
"nachingwea_kiegei_kiegeia","nachingwea_kiegei",3,"Rural",7,0,54,2014,11
"nachingwea_kiegei_kiegeia","nachingwea_kiegei",4,"Rural",8,3,69,2015,17
"nachingwea_kiegei_kiegeib","nachingwea_kiegei",3,"Rural",8,1,54,2014,6
"nachingwea_kiegei_kiegeib","nachingwea_kiegei",4,"Rural",11,5,69,2015,15
"nachingwea_kilimanihewa_kilimanihewa","nachingwea_kilimanihewa",3,"Rural",25,9,54,2014,29
"nachingwea_kilimanihewa_kilimanihewa","nachingwea_kilimanihewa",5,"Rural",6,2,83,2016,33
"nachingwea_kilimanihewa_mazoezi","nachingwea_kilimanihewa",3,"Rural",7,1,54,2014,20
"nachingwea_kilimanihewa_mazoezi","nachingwea_kilimanihewa",4,"Rural",11,5,69,2015,17
"nachingwea_kilimanihewa_mazoezi","nachingwea_kilimanihewa",5,"Rural",15,4,83,2016,29
"nachingwea_kilimanihewa_mtepeche","nachingwea_kilimanihewa",3,"Rural",23,8,54,2014,17
"nachingwea_kilimanihewa_mtepeche","nachingwea_kilimanihewa",4,"Rural",9,0,69,2015,14
"nachingwea_kilimanihewa_mtepeche","nachingwea_kilimanihewa",5,"Rural",4,7,83,2016,5
"nachingwea_kilimanihewa_nampemba","nachingwea_kilimanihewa",3,"Rural",19,6,54,2014,30
"nachingwea_kilimanihewa_nampemba","nachingwea_kilimanihewa",4,"Rural",8,0,69,2015,10
"nachingwea_kilimanihewa_nampemba","nachingwea_kilimanihewa",5,"Rural",0,3,NA,NA,NA
"nachingwea_kilimarondo_kilimarondo","nachingwea_kilimarondo",3,"Rural",9,2,54,2014,20
"nachingwea_kilimarondo_kilimarondo","nachingwea_kilimarondo",4,"Rural",9,5,69,2015,16
"nachingwea_kilimarondo_namatunu","nachingwea_kilimarondo",3,"Rural",8,2,54,2014,15
"nachingwea_kilimarondo_namatunu","nachingwea_kilimarondo",4,"Rural",11,2,69,2015,14
"nachingwea_kilimarondo_nanjihi","nachingwea_kilimarondo",3,"Rural",5,0,54,2014,4
"nachingwea_kilimarondo_nanjihi","nachingwea_kilimarondo",4,"Rural",4,0,69,2015,6
"nachingwea_kilimarondo_nanjihi","nachingwea_kilimarondo",5,"Rural",6,3,83,2016,7
"nachingwea_kiparamnero_kiparamnero","nachingwea_kiparamnero",3,"Rural",31,4,54,2014,6
"nachingwea_kiparamnero_kiparamnero","nachingwea_kiparamnero",4,"Rural",9,5,69,2015,14
"nachingwea_kiparamnero_mwandila","nachingwea_kiparamnero",3,"Rural",25,5,54,2014,30
"nachingwea_kiparamnero_mwandila","nachingwea_kiparamnero",4,"Rural",9,0,69,2015,13
"nachingwea_kiparamnero_nambalapala","nachingwea_kiparamnero",3,"Rural",7,5,54,2014,11
"nachingwea_kiparamnero_nambalapala","nachingwea_kiparamnero",4,"Rural",14,0,69,2015,15
"nachingwea_kiparamnero_nambalapala","nachingwea_kiparamnero",5,"Rural",9,4,83,2016,17
"nachingwea_lionja_ilolo","nachingwea_lionja",3,"Rural",6,1,54,2014,10
"nachingwea_lionja_ilolo","nachingwea_lionja",4,"Rural",6,2,69,2015,7
"nachingwea_lionja_lionjaa","nachingwea_lionja",3,"Rural",6,1,54,2014,32
"nachingwea_lionja_lionjaa","nachingwea_lionja",4,"Rural",11,7,69,2015,45
"nachingwea_lionja_lionjab","nachingwea_lionja",3,"Rural",23,1,54,2014,52
"nachingwea_lionja_lionjab","nachingwea_lionja",4,"Rural",11,3,69,2015,36
"nachingwea_lionja_lipuyu","nachingwea_lionja",3,"Rural",4,2,54,2014,16
"nachingwea_lionja_ngunichile","nachingwea_lionja",3,"Rural",8,3,54,2014,20
"nachingwea_lionja_ngunichile","nachingwea_lionja",4,"Rural",13,3,69,2015,20
"nachingwea_marambo_ikungu","nachingwea_marambo",3,"Rural",11,2,54,2014,29
"nachingwea_marambo_ikungu","nachingwea_marambo",4,"Rural",5,0,69,2015,7
"nachingwea_marambo_litula","nachingwea_marambo",3,"Rural",12,1,54,2014,11
"nachingwea_marambo_litula","nachingwea_marambo",4,"Rural",5,0,69,2015,6
"nachingwea_marambo_marambo","nachingwea_marambo",3,"Rural",11,5,54,2014,54
"nachingwea_marambo_marambo","nachingwea_marambo",4,"Rural",35,7,69,2015,107
"nachingwea_marambo_mituguru","nachingwea_marambo",3,"Rural",14,3,54,2014,8
"nachingwea_marambo_mituguru","nachingwea_marambo",4,"Rural",5,0,69,2015,8
"nachingwea_marambo_rupota","nachingwea_marambo",3,"Rural",13,5,54,2014,14
"nachingwea_marambo_rupota","nachingwea_marambo",4,"Rural",9,0,69,2015,12
"nachingwea_matekwe_majonanga","nachingwea_matekwe",3,"Rural",7,2,54,2014,17
"nachingwea_matekwe_majonanga","nachingwea_matekwe",4,"Rural",3,2,69,2015,4
"nachingwea_matekwe_matekwe","nachingwea_matekwe",3,"Rural",23,4,54,2014,25
"nachingwea_matekwe_matekwe","nachingwea_matekwe",4,"Rural",9,4,69,2015,19
"nachingwea_mbondo_chimbendenga","nachingwea_mbondo",3,"Rural",12,5,54,2014,34
"nachingwea_mbondo_chimbendenga","nachingwea_mbondo",4,"Rural",13,6,69,2015,24
"nachingwea_mbondo_mbondo","nachingwea_mbondo",3,"Rural",14,3,54,2014,37
"nachingwea_mbondo_mbondo","nachingwea_mbondo",4,"Rural",18,6,69,2015,36
"nachingwea_mbondo_nahimba","nachingwea_mbondo",3,"Rural",8,1,54,2014,14
"nachingwea_mbondo_nahimba","nachingwea_mbondo",4,"Rural",15,6,69,2015,42
"nachingwea_mbondo_nakalonji","nachingwea_mbondo",3,"Rural",10,1,54,2014,14
"nachingwea_mbondo_nakalonji","nachingwea_mbondo",4,"Rural",18,0,69,2015,23
"nachingwea_mkoka_chilaile","nachingwea_mkoka",4,"Rural",7,3,69,2015,9
"nachingwea_mkoka_likwela","nachingwea_mkoka",3,"Rural",8,1,54,2014,9
"nachingwea_mkoka_likwela","nachingwea_mkoka",4,"Rural",5,0,69,2015,9
"nachingwea_mkoka_mkoka","nachingwea_mkoka",3,"Rural",12,4,54,2014,47
"nachingwea_mkoka_mkoka","nachingwea_mkoka",4,"Rural",8,2,69,2015,18
"nachingwea_mkoka_nandile","nachingwea_mkoka",3,"Rural",9,2,54,2014,11
"nachingwea_mkoka_narungombe","nachingwea_mkoka",3,"Rural",9,1,54,2014,5
"nachingwea_mkoka_narungombe","nachingwea_mkoka",4,"Rural",15,2,69,2015,21
"nachingwea_mkoka_rweje","nachingwea_mkoka",3,"Rural",7,3,54,2014,29
"nachingwea_mkoka_rweje","nachingwea_mkoka",4,"Rural",13,2,69,2015,17
"nachingwea_mkotokuyana_mandai","nachingwea_mkotokuyana",3,"Rural",5,1,54,2014,8
"nachingwea_mkotokuyana_mandai","nachingwea_mkotokuyana",4,"Rural",9,2,69,2015,12
"nachingwea_mkotokuyana_mtokokuyana","nachingwea_mkotokuyana",3,"Rural",4,1,54,2014,7
"nachingwea_mkotokuyana_mtokokuyana","nachingwea_mkotokuyana",4,"Rural",7,0,69,2015,19
"nachingwea_mkotokuyana_mtokokuyana","nachingwea_mkotokuyana",5,"Rural",0,6,83,2016,24
"nachingwea_mneromiembeni_farm","nachingwea_mneromiembeni",3,"Rural",8,3,54,2014,32
"nachingwea_mneromiembeni_farm","nachingwea_mneromiembeni",5,"Rural",3,2,83,2016,7
"nachingwea_mneromiembeni_mkonjela","nachingwea_mneromiembeni",3,"Rural",11,1,54,2014,28
"nachingwea_mneromiembeni_mkonjela","nachingwea_mneromiembeni",4,"Rural",13,5,69,2015,26
"nachingwea_mneromiembeni_mkonjela","nachingwea_mneromiembeni",5,"Rural",1,2,83,2016,63
"nachingwea_mneromiembeni_mneromiembeni","nachingwea_mneromiembeni",3,"Rural",8,1,54,2014,74
"nachingwea_mneromiembeni_mneromiembeni","nachingwea_mneromiembeni",4,"Rural",9,2,69,2015,18
"nachingwea_mneromiembeni_mneromiembeni","nachingwea_mneromiembeni",5,"Rural",0,3,83,2016,14
"nachingwea_mneromiembeni_namkula","nachingwea_mneromiembeni",3,"Rural",12,0,54,2014,33
"nachingwea_mneromiembeni_namkula","nachingwea_mneromiembeni",4,"Rural",12,5,69,2015,36
"nachingwea_mneromiembeni_namkula","nachingwea_mneromiembeni",5,"Rural",3,1,83,2016,27
"nachingwea_mneromiembeni_ntila","nachingwea_mneromiembeni",3,"Rural",16,3,54,2014,36
"nachingwea_mneromiembeni_ntila","nachingwea_mneromiembeni",4,"Rural",25,5,69,2015,48
"nachingwea_mneromiembeni_ntila","nachingwea_mneromiembeni",5,"Rural",1,3,83,2016,38
"nachingwea_mnerongongo_kimawe","nachingwea_mnerongongo",3,"Rural",16,3,54,2014,20
"nachingwea_mnerongongo_kimawe","nachingwea_mnerongongo",4,"Rural",15,2,69,2015,45
"nachingwea_mnerongongo_kitandi","nachingwea_mnerongongo",3,"Rural",5,3,54,2014,18
"nachingwea_mnerongongo_kitandi","nachingwea_mnerongongo",4,"Rural",10,0,69,2015,27
"nachingwea_mnerongongo_mnerongongo","nachingwea_mnerongongo",3,"Rural",42,9,54,2014,74
"nachingwea_mnerongongo_mnerongongo","nachingwea_mnerongongo",4,"Rural",43,6,69,2015,75
"nachingwea_mnerongongo_mpute","nachingwea_mnerongongo",3,"Rural",7,0,54,2014,29
"nachingwea_mnerongongo_mpute","nachingwea_mnerongongo",4,"Rural",15,10,69,2015,59
"nachingwea_mpiruka_libea","nachingwea_mpiruka",3,"Rural",8,1,54,2014,11
"nachingwea_mpiruka_libea","nachingwea_mpiruka",4,"Rural",10,5,69,2015,19
"nachingwea_mpiruka_mkumba","nachingwea_mpiruka",3,"Rural",27,8,54,2014,51
"nachingwea_mpiruka_mkumba","nachingwea_mpiruka",4,"Rural",23,2,69,2015,40
"nachingwea_mpiruka_mkumba","nachingwea_mpiruka",5,"Rural",10,4,83,2016,33
"nachingwea_mpiruka_mpiruka","nachingwea_mpiruka",3,"Rural",17,2,54,2014,62
"nachingwea_mpiruka_mpiruka","nachingwea_mpiruka",4,"Rural",10,2,69,2015,33
"nachingwea_mtua_kiparamtua","nachingwea_mtua",3,"Rural",7,0,54,2014,82
"nachingwea_mtua_kiparamtua","nachingwea_mtua",4,"Rural",24,7,69,2015,77
"nachingwea_mtua_mtua","nachingwea_mtua",3,"Rural",12,2,54,2014,28
"nachingwea_mtua_mtua","nachingwea_mtua",4,"Rural",23,5,69,2015,37
"nachingwea_mtua_mtua","nachingwea_mtua",5,"Rural",2,0,83,2016,45
"nachingwea_mtua_nalengwe","nachingwea_mtua",3,"Rural",12,2,54,2014,40
"nachingwea_mtua_nalengwe","nachingwea_mtua",4,"Rural",13,0,69,2015,19
"nachingwea_mtua_nalengwe","nachingwea_mtua",5,"Rural",1,0,83,2016,17
"nachingwea_mtua_nammanga","nachingwea_mtua",5,"Rural",3,1,83,2016,21
"nachingwea_naipanga_chiumbatishuleni","nachingwea_naipanga",3,"Rural",5,1,54,2014,11
"nachingwea_naipanga_chiumbatishuleni","nachingwea_naipanga",4,"Rural",7,2,69,2015,14
"nachingwea_naipanga_chiumbatishuleni","nachingwea_naipanga",5,"Rural",0,1,83,2016,11
"nachingwea_naipanga_chiwindi","nachingwea_naipanga",3,"Rural",3,1,54,2014,6
"nachingwea_naipanga_chiwindi","nachingwea_naipanga",4,"Rural",5,2,69,2015,6
"nachingwea_naipanga_chiwindi","nachingwea_naipanga",5,"Rural",5,3,83,2016,7
"nachingwea_naipanga_naipanga","nachingwea_naipanga",3,"Rural",5,1,54,2014,38
"nachingwea_naipanga_naipanga","nachingwea_naipanga",4,"Rural",7,2,69,2015,16
"nachingwea_naipanga_naipanga","nachingwea_naipanga",5,"Rural",0,0,83,2016,13
"nachingwea_naipanga_rahaleo","nachingwea_naipanga",3,"Rural",2,1,NA,NA,NA
"nachingwea_naipanga_rahaleo","nachingwea_naipanga",5,"Rural",0,2,83,2016,12
"nachingwea_naipingo_kihuwe","nachingwea_naipingo",3,"Rural",14,5,54,2014,19
"nachingwea_naipingo_kihuwe","nachingwea_naipingo",4,"Rural",5,0,69,2015,13
"nachingwea_naipingo_kwakamkamba","nachingwea_naipingo",3,"Rural",6,2,54,2014,18
"nachingwea_naipingo_kwakamkamba","nachingwea_naipingo",4,"Rural",9,6,69,2015,6
"nachingwea_naipingo_mchangani","nachingwea_naipingo",3,"Rural",7,4,54,2014,13
"nachingwea_naipingo_mchangani","nachingwea_naipingo",4,"Rural",16,6,69,2015,36
"nachingwea_naipingo_mchonda","nachingwea_naipingo",3,"Rural",20,5,54,2014,47
"nachingwea_naipingo_mchonda","nachingwea_naipingo",4,"Rural",23,5,69,2015,40
"nachingwea_naipingo_mchonda","nachingwea_naipingo",5,"Rural",0,2,83,2016,23
"nachingwea_naipingo_mkatapori","nachingwea_naipingo",3,"Rural",5,1,54,2014,9
"nachingwea_naipingo_mkatapori","nachingwea_naipingo",4,"Rural",8,0,69,2015,9
"nachingwea_naipingo_mkatapori","nachingwea_naipingo",5,"Rural",2,8,83,2016,16
"nachingwea_naipingo_mkukwe","nachingwea_naipingo",3,"Rural",8,2,54,2014,11
"nachingwea_naipingo_mkukwe","nachingwea_naipingo",4,"Rural",2,2,69,2015,2
"nachingwea_naipingo_mkukwe","nachingwea_naipingo",5,"Rural",1,3,83,2016,6
"nachingwea_naipingo_naipingo","nachingwea_naipingo",3,"Rural",25,9,54,2014,30
"nachingwea_naipingo_naipingo","nachingwea_naipingo",4,"Rural",14,2,69,2015,47
"nachingwea_naipingo_naipingo","nachingwea_naipingo",5,"Rural",3,1,83,2016,26
"nachingwea_naipingo_namatumbusi","nachingwea_naipingo",3,"Rural",3,1,54,2014,15
"nachingwea_naipingo_namatumbusi","nachingwea_naipingo",4,"Rural",5,2,69,2015,7
"nachingwea_naipingo_nangondo","nachingwea_naipingo",3,"Rural",10,3,54,2014,16
"nachingwea_naipingo_nangondo","nachingwea_naipingo",4,"Rural",9,5,69,2015,15
"nachingwea_naipingo_nangondo","nachingwea_naipingo",5,"Rural",0,1,83,2016,29
"nachingwea_namapwia_likongowele","nachingwea_namapwia",3,"Rural",11,2,54,2014,20
"nachingwea_namapwia_likongowele","nachingwea_namapwia",4,"Rural",5,2,69,2015,6
"nachingwea_namapwia_likongowele","nachingwea_namapwia",5,"Rural",5,3,83,2016,10
"nachingwea_namapwia_mbute","nachingwea_namapwia",3,"Rural",7,2,54,2014,2
"nachingwea_namapwia_mbute","nachingwea_namapwia",4,"Rural",7,1,69,2015,9
"nachingwea_namapwia_mbute","nachingwea_namapwia",5,"Rural",3,3,83,2016,8
"nachingwea_namapwia_namapwia","nachingwea_namapwia",3,"Rural",9,3,NA,NA,NA
"nachingwea_namapwia_namapwia","nachingwea_namapwia",4,"Rural",12,2,69,2015,29
"nachingwea_namatula_muungano","nachingwea_namatula",3,"Rural",12,3,54,2014,19
"nachingwea_namatula_muungano","nachingwea_namatula",4,"Rural",13,4,69,2015,44
"nachingwea_namatula_namatula","nachingwea_namatula",3,"Rural",41,10,54,2014,96
"nachingwea_namatula_namatula","nachingwea_namatula",4,"Rural",23,2,69,2015,34
"nachingwea_namatula_namatula","nachingwea_namatula",5,"Rural",2,5,83,2016,16
"nachingwea_nambambo_boma","nachingwea_nambambo",4,"Rural",6,9,69,2015,60
"nachingwea_nambambo_boma","nachingwea_nambambo",5,"Rural",8,5,83,2016,25
"nachingwea_nambambo_darajani","nachingwea_nambambo",4,"Rural",12,7,NA,NA,NA
"nachingwea_nambambo_darajani","nachingwea_nambambo",5,"Rural",2,2,NA,NA,NA
"nachingwea_nambambo_mshikamano","nachingwea_nambambo",4,"Rural",2,2,NA,NA,NA
"nachingwea_nambambo_mshikamano","nachingwea_nambambo",5,"Rural",3,2,NA,NA,NA
"nachingwea_nambambo_nachingwea","nachingwea_nambambo",3,"Rural",3,4,54,2014,148
"nachingwea_nambambo_nachingwea","nachingwea_nambambo",4,"Rural",10,4,69,2015,70
"nachingwea_nambambo_nachingwea","nachingwea_nambambo",5,"Rural",5,1,83,2016,118
"nachingwea_nambambo_rahaleo","nachingwea_nambambo",4,"Rural",5,0,69,2015,18
"nachingwea_nambambo_rahaleo","nachingwea_nambambo",5,"Rural",0,0,NA,NA,NA
"nachingwea_nambambo_ugawaji","nachingwea_nambambo",3,"Rural",6,1,54,2014,92
"nachingwea_nambambo_ugawaji","nachingwea_nambambo",4,"Rural",22,5,69,2015,94
"nachingwea_nambambo_uliza","nachingwea_nambambo",3,"Rural",9,1,NA,NA,NA
"nachingwea_namikango_namikangoa","nachingwea_namikango",3,"Rural",6,2,54,2014,27
"nachingwea_namikango_namikangoa","nachingwea_namikango",4,"Rural",7,2,69,2015,47
"nachingwea_namikango_namikangoa","nachingwea_namikango",5,"Rural",2,8,83,2016,3
"nachingwea_namikango_namikangob","nachingwea_namikango",3,"Rural",7,1,54,2014,10
"nachingwea_namikango_namikangob","nachingwea_namikango",4,"Rural",13,4,69,2015,18
"nachingwea_namikango_namikangob","nachingwea_namikango",5,"Rural",5,0,83,2016,34
"nachingwea_namikango_nangunde","nachingwea_namikango",3,"Rural",13,0,54,2014,45
"nachingwea_namikango_nangunde","nachingwea_namikango",4,"Rural",7,0,69,2015,13
"nachingwea_nangowe_matankini","nachingwea_nangowe",5,"Rural",8,3,83,2016,31
"nachingwea_nangowe_maziwa","nachingwea_nangowe",3,"Rural",11,3,54,2014,22
"nachingwea_nangowe_maziwa","nachingwea_nangowe",4,"Rural",9,2,69,2015,10
"nachingwea_nangowe_maziwa","nachingwea_nangowe",5,"Rural",10,6,83,2016,12
"nachingwea_nangowe_mitumbati","nachingwea_nangowe",3,"Rural",24,14,54,2014,53
"nachingwea_nangowe_mitumbati","nachingwea_nangowe",4,"Rural",7,2,69,2015,41
"nachingwea_nangowe_mitumbati","nachingwea_nangowe",5,"Rural",9,3,83,2016,59
"nachingwea_nangowe_mwenge","nachingwea_nangowe",3,"Rural",12,4,54,2014,34
"nachingwea_nangowe_mwenge","nachingwea_nangowe",4,"Rural",23,4,69,2015,32
"nachingwea_nangowe_mwenge","nachingwea_nangowe",5,"Rural",12,4,83,2016,31
"nachingwea_nangowe_nangowe","nachingwea_nangowe",4,"Rural",6,0,69,2015,7
"nachingwea_nangowe_nangowe","nachingwea_nangowe",5,"Rural",8,6,83,2016,6
"nachingwea_nditi_namanja","nachingwea_nditi",3,"Rural",22,4,54,2014,33
"nachingwea_nditi_namanja","nachingwea_nditi",4,"Rural",11,5,69,2015,15
"nachingwea_nditi_nditi","nachingwea_nditi",3,"Rural",11,3,54,2014,28
"nachingwea_nditi_nditi","nachingwea_nditi",4,"Rural",5,2,69,2015,24
