"Correct_Village","Correct_Ward","Correct_District","Correct_Region","dateVaccination","Dogs"
"tandahimba_mkonjowano_ulodaleo","Mkonjowano","Tandahimba","Mtwara",2014-06-27,34
"tandahimba_mkoreha_misufini","Mkoreha","Tandahimba","Mtwara",2014-06-27,2
"tandahimba_nanhyanga_mnaida","Nanhyanga","Tandahimba","Mtwara",2014-06-27,5
"tandahimba_naputa_namdwani","Naputa","Tandahimba","Mtwara",2014-06-27,1
"lindirural_majengo_mbalala","Majengo","Lindi Rural","Lindi",2014-06-28,15
"lindirural_mnara_liganga","Mnara","Lindi Rural","Lindi",2014-06-28,22
"lindirural_mnolela_zingatia","Mnolela","Lindi Rural","Lindi",2014-06-28,9
"lindirural_mtua_kilimahewaa","Mtua","Lindi Rural","Lindi",2014-06-28,18
"lindirural_namangale_chiwelele","Namangwale","Lindi Rural","Lindi",2014-06-28,9
"lindirural_nyangao_nyangaob","Nyangao","Lindi Rural","Lindi",2014-06-28,24
"lindiurban_chikonji_nanyanje","Chikonji","Lindi Urban","Lindi",2014-06-28,14
"lindiurban_jamhuri_tankini","Jamhuri","Lindi Urban","Lindi",2014-06-28,7
"lindiurban_matopeni_kota","Matopeni","Lindi Urban","Lindi",2014-06-28,14
"lindiurban_mtanda_mukule","Mtanda","Lindi Urban","Lindi",2014-06-28,29
"nachingwea_matekwe_majonanga","Matekwe","Nachingwea","Lindi",2014-06-28,17
"nachingwea_mtua_nalengwe","Mtua","Nachingwea","Lindi",2014-06-28,40
"nachingwea_ruponda_mandawa","Ruponda","Nachingwea","Lindi",2014-06-28,54
"tandahimba_mkonjowano_mikuyu","Mkonjowano","Tandahimba","Mtwara",2014-06-28,3
"tandahimba_mkundi_dinembo","Mkundi","Tandahimba","Mtwara",2014-06-28,3
"tandahimba_mkwiti_kidoo","Mkwiti","Tandahimba","Mtwara",2014-06-28,5
"tandahimba_mkwiti_likolombe","Mkwiti","Tandahimba","Mtwara",2014-06-28,5
"tandahimba_naputa_mpikula","Naputa","Tandahimba","Mtwara",2014-06-28,1
"lindirural_majengo_majengoa","Majengo","Lindi Rural","Lindi",2014-06-29,3
"lindirural_milola_legezamwendo","Milola","Lindi Rural","Lindi",2014-06-29,8
"lindirural_mnara_mnara","Mnara","Lindi Rural","Lindi",2014-06-29,8
"lindirural_mnara_mtakuja","Mnara","Lindi Rural","Lindi",2014-06-29,10
"lindirural_mnolela_namunda","Mnolela","Lindi Rural","Lindi",2014-06-29,35
"lindirural_mnolela_ruhokwe","Mnolela","Lindi Rural","Lindi",2014-06-29,1
"lindirural_nahukahuka_linoha","Nahukahuka","Lindi Rural","Lindi",2014-06-29,19
"lindirural_namangale_namangale","Namangwale","Lindi Rural","Lindi",2014-06-29,5
"lindirural_nangaru_muungano","Nangaru","Lindi Rural","Lindi",2014-06-29,9
"lindirural_navanga_mongomongo","Navanga","Lindi Rural","Lindi",2014-06-29,16
"lindiurban_jamhuri_mlandege","Jamhuri","Lindi Urban","Lindi",2014-06-29,19
"lindiurban_mitandi_jafupembe","Mitandi","Lindi Urban","Lindi",2014-06-29,3
"lindiurban_mitandi_mnubi","Mitandi","Lindi Urban","Lindi",2014-06-29,5
"lindiurban_mitandi_navetaveta","Mitandi","Lindi Urban","Lindi",2014-06-29,2
"lindiurban_mtanda_mchochoro","Mtanda","Lindi Urban","Lindi",2014-06-29,34
"lindiurban_nachingwea_nachingwea","Nachingwea","Lindi Urban","Lindi",2014-06-29,22
"nachingwea_kiegei_kiegeia","Kiegei","Nachingwea","Lindi",2014-06-29,11
"nachingwea_kilimarondo_namatunu","Kilimarondo","Nachingwea","Lindi",2014-06-29,15
"nachingwea_mtua_nammanga","Mtua","Nachingwea","Lindi",2014-06-29,24
"nachingwea_namapwia_likongowele","Namapwia","Nachingwea","Lindi",2014-06-29,20
"nachingwea_namapwia_mbute","Namapwia","Nachingwea","Lindi",2014-06-29,2
"nachingwea_nditi_ngangambo","Nambambo","Nachingwea","Lindi",2014-06-29,11
"tandahimba_mdumbwe_mtandavala","Mdumbwe","Tandahimba","Mtwara",2014-06-29,4
"tandahimba_mkundi_mikundasokoni","Mkundi","Tandahimba","Mtwara",2014-06-29,2
"lindirural_kilolambwani_kilolambwani","Kilolambwani","Lindi Rural","Lindi",2014-06-30,3
"lindirural_kiwawa_kiwawa","Kiwawa","Lindi Rural","Lindi",2014-06-30,40
"lindirural_majengo_nangaka","Majengo","Lindi Rural","Lindi",2014-06-30,17
"lindirural_nahukahuka_mbawala","Nahukahuka","Lindi Rural","Lindi",2014-06-30,4
"lindirural_namupa_mihima","Namupa","Lindi Rural","Lindi",2014-06-30,1
"lindirural_sudi_sudi","Sudi","Lindi Rural","Lindi",2014-06-30,16
"lindiurban_chikonji_chikonji","Chikonji","Lindi Urban","Lindi",2014-06-30,3
"lindiurban_mtanda_mtandajuu","Mtanda","Lindi Urban","Lindi",2014-06-30,50
"lindiurban_nachingwea_sabasaba","Nachingwea","Lindi Urban","Lindi",2014-06-30,17
"lindiurban_ngapa_mkupama","Ng´apa","Lindi Urban","Lindi",2014-06-30,30
"nachingwea_kiegei_kiegeib","Kiegei","Nachingwea","Lindi",2014-06-30,6
"nachingwea_matekwe_matekwe","Matekwe","Nachingwea","Lindi",2014-06-30,25
"nachingwea_ruponda_nammanga","Ruponda","Nachingwea","Lindi",2014-06-30,31
"tandahimba_chingungwe_salama","Chingungwe","Tandahimba","Mtwara",2014-06-30,4
"liwale_barikiwa_barikiwa","Barikiwa  ","Liwale","Lindi",2014-07-01,18
"liwale_barikiwa_chimbuko","Barikiwa  ","Liwale","Lindi",2014-07-01,6
"liwale_barikiwa_ndunyungu","Barikiwa  ","Liwale","Lindi",2014-07-01,21
"liwale_kichonda_kichonda","Kichonda  ","Liwale","Lindi",2014-07-01,20
"liwale_kimambi_kimambi","Kimambi  ","Liwale","Lindi",2014-07-01,1
"liwale_likongowele_kuchocholokana","Likongowele  ","Liwale","Lindi",2014-07-01,7
"liwale_likongowele_likongowele","Likongowele  ","Liwale","Lindi",2014-07-01,5
"liwale_likongowele_nyangaga","Likongowele  ","Liwale","Lindi",2014-07-01,13
"liwale_likongowele_uliya","Likongowele  ","Liwale","Lindi",2014-07-01,2
"liwale_lilombe_chigugu","Lilombe  ","Liwale","Lindi",2014-07-01,12
"liwale_lilombe_lilombe","Lilombe  ","Liwale","Lindi",2014-07-01,10
"liwale_liwaleb_legezamwendo","Liwale ""B""  ","Liwale","Lindi",2014-07-01,21
"liwale_liwaleb_mikunya","Liwale ""B""  ","Liwale","Lindi",2014-07-01,25
"liwale_mihumo_likombora","Mihumo  ","Liwale","Lindi",2014-07-01,13
"liwale_mihumo_turuki","Mihumo  ","Liwale","Lindi",2014-07-01,5
"liwale_mirui_kipelele","Mirui  ","Liwale","Lindi",2014-07-01,3
"liwale_mirui_naujombo","Mirui  ","Liwale","Lindi",2014-07-01,10
"liwale_mlembwe_ndambinda","Mlembwe  ","Liwale","Lindi",2014-07-01,2
"liwale_mlembwe_ndapata","Mlembwe  ","Liwale","Lindi",2014-07-01,4
"liwale_mpigamiti_mpigamiti","Mpigamiti  ","Liwale","Lindi",2014-07-01,2
"liwale_mpigamiti_namakololo","Mpigamiti  ","Liwale","Lindi",2014-07-01,24
"liwale_nangando_kinguluwila","Nangando  ","Liwale","Lindi",2014-07-01,9
"liwale_nangando_lindota","Nangando  ","Liwale","Lindi",2014-07-01,17
"liwale_nangando_mbonde","Nangando  ","Liwale","Lindi",2014-07-01,13
"liwale_nangando_nangando","Nangando  ","Liwale","Lindi",2014-07-01,15
"liwale_nangano_mitungunyu","Nangano  ","Liwale","Lindi",2014-07-01,2
"liwale_nangano_nahoro","Nangano  ","Liwale","Lindi",2014-07-01,4
"liwale_nangano_nangano","Nangano  ","Liwale","Lindi",2014-07-01,8
"newala_namiyonga_nakachela","Chilangalanga","Newala","Mtwara",2014-07-01,11
"newala_chitekete_chitekete","Chitekete","Newala","Mtwara",2014-07-01,8
"newala_chitekete_mchangani","Chitekete","Newala","Mtwara",2014-07-01,4
"newala_namiyonga_namiyonga","Kitangari","Newala","Mtwara",2014-07-01,7
"newala_makonga_juhudi","Makonga","Newala","Mtwara",2014-07-01,5
"newala_makonga_kiliduii","Makonga","Newala","Mtwara",2014-07-01,3
"newala_makonga_makonga","Makonga","Newala","Mtwara",2014-07-01,12
"newala_makonga_mtangalanga","Makonga","Newala","Mtwara",2014-07-01,8
"newala_makonga_nanyonda","Makonga","Newala","Mtwara",2014-07-01,2
"newala_makote_chikwaya","Makote","Newala","Mtwara",2014-07-01,9
"newala_makote_kikuyu","Makote","Newala","Mtwara",2014-07-01,12
"newala_makote_kipimi","Makote","Newala","Mtwara",2014-07-01,8
"newala_makote_mahumbika","Makote","Newala","Mtwara",2014-07-01,17
"newala_makote_makondeko","Makote","Newala","Mtwara",2014-07-01,7
"newala_makote_makote","Makote","Newala","Mtwara",2014-07-01,9
"newala_mkomaii_chikalule","Mkoma II","Newala","Mtwara",2014-07-01,11
"newala_mkomaii_lochinu","Mkoma II","Newala","Mtwara",2014-07-01,23
"newala_mkomaii_mkomaii","Mkoma II","Newala","Mtwara",2014-07-01,3
"newala_mkomaii_nangudyane","Mkoma II","Newala","Mtwara",2014-07-01,10
"newala_mnekachi_imani","Mnekachi","Newala","Mtwara",2014-07-01,10
"newala_mnekachi_kazamoyo","Mnekachi","Newala","Mtwara",2014-07-01,6
"newala_mnekachi_mkomai","Mnekachi","Newala","Mtwara",2014-07-01,18
"newala_mnekachi_nambunga","Mnekachi","Newala","Mtwara",2014-07-01,10
"newala_namiyonga_londo","Namiyonga","Newala","Mtwara",2014-07-01,6
"newala_namiyonga_magombo","Namiyonga","Newala","Mtwara",2014-07-01,10
"newala_namiyonga_nakachela","Namiyonga","Newala","Mtwara",2014-07-01,4
"newala_namiyonga_namiyonga","Namiyonga","Newala","Mtwara",2014-07-01,10
"liwale_kibutuka_ngumbu","Kibutuka  ","Liwale","Lindi",2014-07-02,22
"liwale_kichonda_nyera","Kichonda  ","Liwale","Lindi",2014-07-02,9
"liwale_liwaleb_tuungane","Liwale ""B""  ","Liwale","Lindi",2014-07-02,4
"liwale_liwalemjini_mungurumo","Liwale Mjini  ","Liwale","Lindi",2014-07-02,1
"liwale_makata_kigwema","Makata  ","Liwale","Lindi",2014-07-02,6
"liwale_makata_mitawa","Makata  ","Liwale","Lindi",2014-07-02,11
"liwale_mbaya_mtawango","Mbaya  ","Liwale","Lindi",2014-07-02,1
"liwale_mirui_linengene","Mirui  ","Liwale","Lindi",2014-07-02,5
"liwale_mirui_mirui","Mirui  ","Liwale","Lindi",2014-07-02,10
"liwale_mlembwe_mlembwe","Mlembwe  ","Liwale","Lindi",2014-07-02,4
"liwale_nangando_kitamamuhi","Nangando  ","Liwale","Lindi",2014-07-02,8
"liwale_ngongowele_ngunja","Ngongowele  ","Liwale","Lindi",2014-07-02,3
"newala_chiwonga_chiwonga","Chiwonga","Newala","Mtwara",2014-07-02,4
"newala_chiwonga_mmulunga","Chiwonga","Newala","Mtwara",2014-07-02,12
"newala_chiwonga_pachanne","Chiwonga","Newala","Mtwara",2014-07-02,2
"newala_chiwonga_ukombozi","Chiwonga","Newala","Mtwara",2014-07-02,6
"newala_kitangari_kitangarihospitali","Kitangari","Newala","Mtwara",2014-07-02,7
"newala_kitangari_kitangarisokoni","Kitangari","Newala","Mtwara",2014-07-02,8
"newala_kitangari_mandala","Kitangari","Newala","Mtwara",2014-07-02,7
"newala_kitangari_mapinduzi","Kitangari","Newala","Mtwara",2014-07-02,6
"newala_kitangari_mitema","Kitangari","Newala","Mtwara",2014-07-02,14
"newala_kitangari_mmovo","Kitangari","Newala","Mtwara",2014-07-02,6
"newala_kitangari_mnali","Kitangari","Newala","Mtwara",2014-07-02,4
"newala_kitangari_nanda","Kitangari","Newala","Mtwara",2014-07-02,25
"newala_kitangari_namkonda","Luchingu","Newala","Mtwara",2014-07-02,18
"newala_mcholii_chihwindi","Mcholi I","Newala","Mtwara",2014-07-02,3
"newala_kitangari_kitangarisokoni","Mtunguru","Newala","Mtwara",2014-07-02,12
"newala_nandwahi_madaba","Nandwahi","Newala","Mtwara",2014-07-02,3
"newala_nandwahi_mbembele","Nandwahi","Newala","Mtwara",2014-07-02,4
"newala_nandwahi_mpirani","Nandwahi","Newala","Mtwara",2014-07-02,3
"newala_nandwahi_nandwahi","Nandwahi","Newala","Mtwara",2014-07-02,3
"newala_nandwahi_vihokoli","Nandwahi","Newala","Mtwara",2014-07-02,6
"liwale_kiangara_kitogoro","Kiangara  ","Liwale","Lindi",2014-07-03,27
"liwale_kibutuka_kibutuka","Kibutuka  ","Liwale","Lindi",2014-07-03,9
"liwale_kichonda_mbuli","Kichonda  ","Liwale","Lindi",2014-07-03,4
"liwale_liwaleb_mahonga","Liwale ""B""  ","Liwale","Lindi",2014-07-03,2
"liwale_liwalemjini_naluleo","Liwale Mjini  ","Liwale","Lindi",2014-07-03,17
"liwale_makata_lubaba","Makata  ","Liwale","Lindi",2014-07-03,10
"liwale_makata_mkundi","Makata  ","Liwale","Lindi",2014-07-03,6
"liwale_mangirikiti_makinda","Mangirirkiti  ","Liwale","Lindi",2014-07-03,9
"liwale_mangirikiti_ngorongopa","Mangirirkiti  ","Liwale","Lindi",2014-07-03,16
"liwale_mbaya_nduruka","Mbaya  ","Liwale","Lindi",2014-07-03,12
"liwale_ngongowele_mikuyu","Ngongowele  ","Liwale","Lindi",2014-07-03,6
"liwale_ngongowele_ngongowele","Ngongowele  ","Liwale","Lindi",2014-07-03,7
"newala_malatu_malatujuu","Malatu","Newala","Mtwara",2014-07-03,4
"newala_malatu_malatushuleni","Malatu","Newala","Mtwara",2014-07-03,6
"newala_malatu_mkunjo","Malatu","Newala","Mtwara",2014-07-03,4
"newala_malatu_mnolela","Malatu","Newala","Mtwara",2014-07-03,5
"newala_malatu_mtanda","Malatu","Newala","Mtwara",2014-07-03,2
"newala_malatu_tuyangatane","Malatu","Newala","Mtwara",2014-07-03,3
"newala_maputi_kadengwa","Maputi","Newala","Mtwara",2014-07-03,2
"newala_maputi_maputi","Maputi","Newala","Mtwara",2014-07-03,14
"newala_maputi_mikwanga","Maputi","Newala","Mtwara",2014-07-03,3
"newala_maputi_mnauya","Maputi","Newala","Mtwara",2014-07-03,4
"newala_maputi_mtongwele","Maputi","Newala","Mtwara",2014-07-03,8
"newala_mchemo_chiule","Mchemo","Newala","Mtwara",2014-07-03,4
"newala_mchemo_lengo","Mchemo","Newala","Mtwara",2014-07-03,3
"newala_mchemo_machenje","Mchemo","Newala","Mtwara",2014-07-03,4
"newala_mchemo_mchedebwa","Mchemo","Newala","Mtwara",2014-07-03,2
"newala_mchemo_mchemoa","Mchemo","Newala","Mtwara",2014-07-03,3
"newala_mchemo_mkupete","Mchemo","Newala","Mtwara",2014-07-03,2
"newala_mchemo_songambele","Mchemo","Newala","Mtwara",2014-07-03,5
"newala_mdimbampelempele_minjale","Mdimbampelempele","Newala","Mtwara",2014-07-03,8
"newala_mtopwa_chilondolo","Mtopwa","Newala","Mtwara",2014-07-03,13
"newala_mtopwa_mnyeu","Mtopwa","Newala","Mtwara",2014-07-03,37
"newala_mtopwa_mtopwa","Mtopwa","Newala","Mtwara",2014-07-03,24
"newala_mtopwa_tukazane","Mtopwa","Newala","Mtwara",2014-07-03,11
"liwale_kiangara_kiangara","Kiangara  ","Liwale","Lindi",2014-07-04,4
"liwale_kiangara_mtawatawa","Kiangara  ","Liwale","Lindi",2014-07-04,6
"liwale_liwaleb_liwaleb","Liwale ""B""  ","Liwale","Lindi",2014-07-04,28
"liwale_liwaleb_nanjegeja","Liwale ""B""  ","Liwale","Lindi",2014-07-04,4
"liwale_makata_makata","Makata  ","Liwale","Lindi",2014-07-04,11
"liwale_makata_mpengere","Makata  ","Liwale","Lindi",2014-07-04,8
"liwale_mangirikiti_kipule","Mangirirkiti  ","Liwale","Lindi",2014-07-04,8
"liwale_mangirikiti_mkonganage","Mangirirkiti  ","Liwale","Lindi",2014-07-04,17
"liwale_mbaya_mbaya","Mbaya  ","Liwale","Lindi",2014-07-04,8
"liwale_mbaya_namihu","Mbaya  ","Liwale","Lindi",2014-07-04,11
"liwale_mbaya_namtumbwa","Mbaya  ","Liwale","Lindi",2014-07-04,2
"liwale_mihumo_darajani","Mihumo  ","Liwale","Lindi",2014-07-04,3
"liwale_mihumo_mihumo","Mihumo  ","Liwale","Lindi",2014-07-04,6
"liwale_mpigamiti_mitawa","Mpigamiti  ","Liwale","Lindi",2014-07-04,20
"newala_luchindu_chitandi","Luchingu","Newala","Mtwara",2014-07-04,38
"newala_luchindu_lingana","Luchingu","Newala","Mtwara",2014-07-04,5
"newala_luchindu_nangwala","Luchingu","Newala","Mtwara",2014-07-04,66
"newala_luchindu_tupendane","Luchingu","Newala","Mtwara",2014-07-04,10
"newala_mkunya_chihanga","Mkunya","Newala","Mtwara",2014-07-04,8
"newala_mkunya_kiuta","Mkunya","Newala","Mtwara",2014-07-04,5
"newala_mkunya_matokeo","Mkunya","Newala","Mtwara",2014-07-04,9
"newala_mkunya_mkunya","Mkunya","Newala","Mtwara",2014-07-04,17
"newala_mkunya_rahaleo","Mkunya","Newala","Mtwara",2014-07-04,39
"newala_luchindu_luchingu","Mnyambe","Newala","Mtwara",2014-07-04,24
"newala_mtonya_kilimahewa","Mtonya","Newala","Mtwara",2014-07-04,13
"newala_mtonya_majengo","Mtonya","Newala","Mtwara",2014-07-04,38
"newala_mtonya_moneka","Mtonya","Newala","Mtwara",2014-07-04,18
"newala_nanguruwe_magumuchila","Nanguruwe","Newala","Mtwara",2014-07-04,11
"newala_nanguruwe_mapili","Nanguruwe","Newala","Mtwara",2014-07-04,9
"newala_nanguruwe_mnanje","Nanguruwe","Newala","Mtwara",2014-07-04,17
"newala_nanguruwe_nanguruwe","Nanguruwe","Newala","Mtwara",2014-07-04,90
"newala_nanguruwe_samora","Nanguruwe","Newala","Mtwara",2014-07-04,42
"newala_chihangu_chihangua","Chihangu","Newala","Mtwara",2014-07-05,12
"newala_chihangu_chihangub","Chihangu","Newala","Mtwara",2014-07-05,13
"newala_chihangu_idamnole","Chihangu","Newala","Mtwara",2014-07-05,16
"newala_chihangu_mtongwelejuu","Chihangu","Newala","Mtwara",2014-07-05,11
"newala_chilangala_chilangala","Chilangalanga","Newala","Mtwara",2014-07-05,6
"newala_chilangala_mikumbi","Chilangalanga","Newala","Mtwara",2014-07-05,21
"newala_chilangala_miyuyu","Chilangalanga","Newala","Mtwara",2014-07-05,2
"newala_chilangala_mkongi","Chilangalanga","Newala","Mtwara",2014-07-05,4
"newala_chilangala_mkudumba","Chilangalanga","Newala","Mtwara",2014-07-05,12
"newala_chilangala_namdimba","Chilangalanga","Newala","Mtwara",2014-07-05,8
"newala_chilangala_navanga","Chilangalanga","Newala","Mtwara",2014-07-05,8
"newala_kitangari_mmovo","Maputi","Newala","Mtwara",2014-07-05,12
"newala_chilangala_mikumbi","Mcholi I","Newala","Mtwara",2014-07-05,10
"newala_mdimbampelempele_chitenda","Mdimbampelempele","Newala","Mtwara",2014-07-05,3
"newala_mdimbampelempele_mdimbampelempele","Mdimbampelempele","Newala","Mtwara",2014-07-05,2
"newala_mdimbampelempele_ngalu","Mdimbampelempele","Newala","Mtwara",2014-07-05,4
"newala_mkomaii_lihanga","Mkoma II","Newala","Mtwara",2014-07-05,18
"newala_chilangala_namdimba","Mnyambe","Newala","Mtwara",2014-07-05,11
"newala_mnyambe_bahati","Mnyambe","Newala","Mtwara",2014-07-05,8
"newala_mnyambe_hengapano","Mnyambe","Newala","Mtwara",2014-07-05,5
"newala_mnyambe_majembejuu","Mnyambe","Newala","Mtwara",2014-07-05,12
"newala_mnyambe_mnima","Mnyambe","Newala","Mtwara",2014-07-05,39
"newala_mnyambe_mnyambe","Mnyambe","Newala","Mtwara",2014-07-05,21
"newala_nambali_chilende","Nambali","Newala","Mtwara",2014-07-05,15
"newala_nambali_mahoha","Nambali","Newala","Mtwara",2014-07-05,21
"newala_nambali_mmalachi","Nambali","Newala","Mtwara",2014-07-05,15
"newala_nambali_nambalia","Nambali","Newala","Mtwara",2014-07-05,35
"newala_nambali_nambalib","Nambali","Newala","Mtwara",2014-07-05,36
"kilwa_masoko_masoko","Masoko","Kilwa","Lindi",2014-07-10,41
"kilwa_kikole_migeregere","Kikole","Kilwa","Lindi",2014-07-11,6
"kilwa_kinjumbi_marendego","Kinjumbi","Kilwa","Lindi",2014-07-11,54
"kilwa_masoko_mnazimmo","Masoko","Kilwa","Lindi",2014-07-11,20
"kilwa_kikole_ruhatwe","Kikole","Kilwa","Lindi",2014-07-12,13
"kilwa_kinjumbi_miumbu","Kinjumbi","Kilwa","Lindi",2014-07-12,5
"kilwa_kipatimu_kipatimu","Kipatimu","Kilwa","Lindi",2014-07-12,24
"kilwa_mandawa_mavuji","Mandawa","Kilwa","Lindi",2014-07-12,5
"kilwa_masoko_mkwanyule","Masoko","Kilwa","Lindi",2014-07-12,14
"kilwa_kikole_kisangi","Kikole","Kilwa","Lindi",2014-07-13,15
"kilwa_kinjumbi_kinjumbi","Kinjumbi","Kilwa","Lindi",2014-07-13,12
"kilwa_kipatimu_nandete","Kipatimu","Kilwa","Lindi",2014-07-13,39
"kilwa_kivinjesingino_singino","Kivinjesingino","Kilwa","Lindi",2014-07-13,24
"kilwa_mandawa_mchakama","Mandawa","Kilwa","Lindi",2014-07-13,9
"kilwa_mitole_mitole","Mitole","Kilwa","Lindi",2014-07-13,19
"kilwa_chumo_hongwe","Chumo","Kilwa","Lindi",2014-07-14,22
"kilwa_kikole_kikole","Kikole","Kilwa","Lindi",2014-07-14,24
"kilwa_kinjumbi_pungutini","Kinjumbi","Kilwa","Lindi",2014-07-14,1
"kilwa_kipatimu_nandembo","Kipatimu","Kilwa","Lindi",2014-07-14,21
"kilwa_kivinjesingino_magengeni","Kivinjesingino","Kilwa","Lindi",2014-07-14,16
"kilwa_kivinjesingino_mgongeni","Kivinjesingino","Kilwa","Lindi",2014-07-14,21
"kilwa_likawage_likawage","Likawage","Kilwa","Lindi",2014-07-14,23
"kilwa_mandawa_kiwawa","Mandawa","Kilwa","Lindi",2014-07-14,1
"kilwa_mitole_ngea","Njinjo","Kilwa","Lindi",2014-07-14,18
"kilwa_pandemikoma_malalani","Pande ","Kilwa","Lindi",2014-07-14,10
"kilwa_pandemikoma_malalani","Pande Mikoma","Kilwa","Lindi",2014-07-14,10
"kilwa_chumo_ingirito","Chumo","Kilwa","Lindi",2014-07-15,19
"kilwa_chumo_kinywanyubugo","Chumo","Kilwa","Lindi",2014-07-15,14
"kilwa_kinjumbi_mtyalambu","Kinjumbi","Kilwa","Lindi",2014-07-15,6
"kilwa_kipatimu_darajani","Kipatimu","Kilwa","Lindi",2014-07-15,10
"kilwa_kivinjesingino_nangurukuru","Kivinjesingino","Kilwa","Lindi",2014-07-15,13
"kilwa_likawage_liwiti","Likawage","Kilwa","Lindi",2014-07-15,19
"kilwa_mandawa_hotelitatu","Mandawa","Kilwa","Lindi",2014-07-15,13
"kilwa_pandemikoma_mtitimila","Pande Mikoma","Kilwa","Lindi",2014-07-15,10
"kilwa_pandemikoma_pandeploti","Pande Mikoma","Kilwa","Lindi",2014-07-15,14
"kilwa_chumo_chumo","Chumo","Kilwa","Lindi",2014-07-16,13
"kilwa_kandawale_kandawale","Kandawale","Kilwa","Lindi",2014-07-16,28
"kilwa_kinjumbi_somangasimu","Kinjumbi","Kilwa","Lindi",2014-07-16,9
"kilwa_kipatimu_mtondokimwaga","Kipatimu","Kilwa","Lindi",2014-07-16,14
"kilwa_likawage_nainokwe","Likawage","Kilwa","Lindi",2014-07-16,22
"kilwa_miguruwe_miguruwe","Miguruwe","Kilwa","Lindi",2014-07-16,13
"kilwa_njinjo_njinjo","Njinjo","Kilwa","Lindi",2014-07-16,41
"kilwa_pandemikoma_namwedo","Pande Mikoma","Kilwa","Lindi",2014-07-16,16
"kilwa_pandemikoma_nangookiwala","Pande Mikoma","Kilwa","Lindi",2014-07-16,42
"kilwa_chumo_nahama","Chumo","Kilwa","Lindi",2014-07-17,25
"kilwa_chumo_namayuni","Chumo","Kilwa","Lindi",2014-07-17,19
"kilwa_chumo_ngorongoro","Chumo","Kilwa","Lindi",2014-07-17,16
"kilwa_kandawale_namatewa","Kandawale","Kilwa","Lindi",2014-07-17,24
"kilwa_kibata_hanga","Kibata","Kilwa","Lindi",2014-07-17,19
"kilwa_kinjumbi_somangandumbo","Kinjumbi","Kilwa","Lindi",2014-07-17,82
"kilwa_mandawa_mandawa","Mandawa","Kilwa","Lindi",2014-07-17,32
"kilwa_miguruwe_zingakibaoni","Miguruwe","Kilwa","Lindi",2014-07-17,17
"kilwa_njinjo_kipindimbi","Njinjo","Kilwa","Lindi",2014-07-17,15
"kilwa_pandemikoma_nakimweramikoma","Pande Mikoma","Kilwa","Lindi",2014-07-17,12
