"Correct_Village","DW","month","year","round","Dogs"
"morogoro_kasanga_ukwama","morogoro_kasanga",60,2014,4,14
"morogoro_kibogwa_kibogwa","morogoro_kibogwa",60,2014,4,18
"morogoro_kibogwa_kifulu","morogoro_kibogwa",60,2014,4,25
"morogoro_kibogwa_kirunga","morogoro_kibogwa",60,2014,4,33
"morogoro_kibogwa_mambani","morogoro_kibogwa",60,2014,4,37
"morogoro_kibogwa_nyachiro","morogoro_kibogwa",60,2014,4,38
"morogoro_kibungojuu_dimilo","morogoro_kibungojuu",60,2014,4,39
"morogoro_kibungojuu_kibungo","morogoro_kibungojuu",60,2014,4,59
"morogoro_kibungojuu_lanzi","morogoro_kibungojuu",60,2014,4,43
"morogoro_kibungojuu_lukenge","morogoro_kibungojuu",60,2014,4,47
"morogoro_kibungojuu_nyingwa","morogoro_kibungojuu",60,2014,4,35
"morogoro_kidugalo_kidugalo","morogoro_kidugalo",60,2014,4,159
"morogoro_kidugalo_kisemo","morogoro_kidugalo",60,2014,4,38
"morogoro_kidugalo_lubumu","morogoro_kidugalo",60,2014,4,47
"morogoro_kidugalo_magera","morogoro_kidugalo",60,2014,4,34
"morogoro_kidugalo_pulambili","morogoro_kidugalo",60,2014,4,33
"morogoro_kidugalo_seregeteb","morogoro_kidugalo",60,2014,4,79
"morogoro_kidugalo_visaraka","morogoro_kidugalo",60,2014,4,96
"morogoro_kinole_amini","morogoro_kinole",60,2014,4,16
"morogoro_kinole_kalundwa","morogoro_kinole",60,2014,4,9
"morogoro_kinole_rudewa","morogoro_kinole",60,2014,4,5
"morogoro_kiroka_kikundi","morogoro_kiroka",60,2014,4,35
"morogoro_kiroka_kiroka","morogoro_kiroka",60,2014,4,40
"morogoro_kiroka_kiziwa","morogoro_kiroka",60,2014,4,67
"morogoro_kiroka_kungwe","morogoro_kiroka",60,2014,4,6
"morogoro_kisaki_gomero","morogoro_kisaki",60,2014,4,47
"morogoro_kisaki_kichangani","morogoro_kisaki",60,2014,4,61
"morogoro_kisaki_kisakikituoni","morogoro_kisaki",60,2014,4,72
"morogoro_kisaki_nyarutanga","morogoro_kisaki",60,2014,4,63
"morogoro_kisemu_gozo","morogoro_kisemu",60,2014,4,56
"morogoro_kisemu_kibangile","morogoro_kisemu",60,2014,4,40
"morogoro_kisemu_mtamba","morogoro_kisemu",60,2014,4,64
"morogoro_kisemu_nige","morogoro_kisemu",60,2014,4,47
"morogoro_kolero_kolero","morogoro_kolero",60,2014,4,32
"morogoro_kolero_lubasazi","morogoro_kolero",60,2014,4,10
"morogoro_kolero_lukange","morogoro_kolero",60,2014,4,15
"morogoro_konde_kiswira","morogoro_konde",60,2014,4,94
"morogoro_konde_konde","morogoro_konde",60,2014,4,96
"morogoro_konde_mlono","morogoro_konde",60,2014,4,71
"morogoro_lundi_lundi","morogoro_lundi",60,2014,4,165
"morogoro_lundi_ngongolo","morogoro_lundi",60,2014,4,71
"morogoro_lundi_tambuu","morogoro_lundi",60,2014,4,155
"morogoro_lundi_vihengele","morogoro_lundi",60,2014,4,102
"morogoro_matuli_diguzi","morogoro_matuli",60,2014,4,57
"morogoro_matuli_kwamba","morogoro_matuli",60,2014,4,64
"morogoro_matuli_lulongwe","morogoro_matuli",60,2014,4,61
"morogoro_matuli_matuli","morogoro_matuli",60,2014,4,43
"morogoro_mikese_fulwe","morogoro_mikese",60,2014,4,72
"morogoro_mikese_mikesemjini","morogoro_mikese",60,2014,4,65
"morogoro_mikese_mtegowasimba","morogoro_mikese",60,2014,4,48
"morogoro_mikese_muhungamkola","morogoro_mikese",60,2014,4,33
"morogoro_mikese_newland","morogoro_mikese",60,2014,4,56
"morogoro_mkambarani_kizinga","morogoro_mkambarani",60,2014,4,51
"morogoro_mkambarani_mkambarani","morogoro_mkambarani",60,2014,4,118
"morogoro_mkambarani_mkonowamara","morogoro_mkambarani",60,2014,4,29
"morogoro_mkambarani_pangawe","morogoro_mkambarani",60,2014,4,20
"morogoro_mkulazi_kidunda","morogoro_mkulazi",60,2014,4,240
"morogoro_mkulazi_mkulazi","morogoro_mkulazi",60,2014,4,63
"morogoro_mkulazi_usungura","morogoro_mkulazi",60,2014,4,63
"morogoro_mkuyuni_changa","morogoro_mkuyuni",60,2014,4,20
"morogoro_mkuyuni_kibuko","morogoro_mkuyuni",60,2014,4,11
"morogoro_mkuyuni_kibwaya","morogoro_mkuyuni",60,2014,4,5
"morogoro_mkuyuni_kivuma","morogoro_mkuyuni",60,2014,4,3
"morogoro_mkuyuni_luholela","morogoro_mkuyuni",60,2014,4,15
"morogoro_mkuyuni_madam","morogoro_mkuyuni",60,2014,4,6
"morogoro_mkuyuni_mfumbwe","morogoro_mkuyuni",60,2014,4,8
"morogoro_mkuyuni_mkuyuni","morogoro_mkuyuni",60,2014,4,8
"morogoro_mkuyuni_mwarazi","morogoro_mkuyuni",60,2014,4,39
"morogoro_mngazi_milengwelengwe","morogoro_mngazi",60,2014,4,12
"morogoro_mngazi_mngazi","morogoro_mngazi",60,2014,4,32
"morogoro_mngazi_sesenga","morogoro_mngazi",60,2014,4,23
"morogoro_mngazi_vigolegole","morogoro_mngazi",60,2014,4,96
"morogoro_mtombozi_baga","morogoro_mtombozi",60,2014,4,37
"morogoro_mtombozi_kibwege","morogoro_mtombozi",60,2014,4,105
"morogoro_mtombozi_lugeni","morogoro_mtombozi",60,2014,4,49
"morogoro_mtombozi_lusange","morogoro_mtombozi",60,2014,4,51
"morogoro_mtombozi_mtombozi","morogoro_mtombozi",60,2014,4,97
"morogoro_mtombozi_ngweme","morogoro_mtombozi",60,2014,4,39
"morogoro_mtombozi_tandali","morogoro_mtombozi",60,2014,4,83
"morogoro_mvuha_dala","morogoro_mvuha",60,2014,4,102
"morogoro_mvuha_kongwa","morogoro_mvuha",60,2014,4,91
"morogoro_mvuha_lululunge","morogoro_mvuha",60,2014,4,96
"morogoro_mvuha_msonge","morogoro_mvuha",60,2014,4,73
"morogoro_mvuha_mvuha","morogoro_mvuha",60,2014,4,88
"morogoro_mvuha_tulo","morogoro_mvuha",60,2014,4,77
"morogoro_ngerengere_kiwege","morogoro_ngerengere",60,2014,4,149
"morogoro_ngerengere_ngerengere","morogoro_ngerengere",60,2014,4,85
"morogoro_ngerengere_sinyaulime","morogoro_ngerengere",60,2014,4,161
"morogoro_selembala_bwilachini","morogoro_selembala",60,2014,4,20
"morogoro_selembala_bwilajuu","morogoro_selembala",60,2014,4,74
"morogoro_selembala_kibulumo","morogoro_selembala",60,2014,4,8
"morogoro_selembala_kiganila","morogoro_selembala",60,2014,4,48
"morogoro_selembala_magogoni","morogoro_selembala",60,2014,4,54
"morogoro_singisa_lumbachini","morogoro_singisa",60,2014,4,7
"morogoro_singisa_lumbajuu","morogoro_singisa",60,2014,4,8
"morogoro_singisa_ntala","morogoro_singisa",60,2014,4,10
"morogoro_singisa_nyamigadua","morogoro_singisa",60,2014,4,10
"morogoro_singisa_nyamigadub","morogoro_singisa",60,2014,4,5
"morogoro_singisa_singisa","morogoro_singisa",60,2014,4,12
"morogoro_tawa_kifindike","morogoro_tawa",60,2014,4,9
"morogoro_tawa_kisarawe","morogoro_tawa",60,2014,4,3
"morogoro_tawa_kitungwa","morogoro_tawa",60,2014,4,5
"morogoro_tawa_logo","morogoro_tawa",60,2014,4,3
"morogoro_tawa_tawa","morogoro_tawa",60,2014,4,10
"morogoro_tegetero_bagiro","morogoro_tegetero",60,2014,4,17
"morogoro_tegetero_mifulu","morogoro_tegetero",60,2014,4,17
"morogoro_tegetero_tegetero","morogoro_tegetero",60,2014,4,16
"morogoro_tununguo_dete","morogoro_tununguo",60,2014,4,84
"morogoro_tununguo_kisangastendi","morogoro_tununguo",60,2014,4,100
"morogoro_tununguo_mlilingwa","morogoro_tununguo",60,2014,4,80
"morogoro_tununguo_tununguo","morogoro_tununguo",60,2014,4,98
"morogorourban_bigwa_bigwabarabarani","morogorourban_bigwa",60,2014,4,276
"morogorourban_bigwa_misongenia","morogorourban_bigwa",60,2014,4,102
"morogorourban_bigwa_misongenib","morogorourban_bigwa",60,2014,4,157
"morogorourban_boma_foresthill","morogorourban_boma",60,2014,4,160
"morogorourban_boma_kingalu","morogorourban_boma",60,2014,4,175
"morogorourban_kichangani_kichangani","morogorourban_kichangani",60,2014,4,465
"morogorourban_kichangani_mkwajuni","morogorourban_kichangani",60,2014,4,254
"morogorourban_kihonda_kiegeab","morogorourban_kihonda",60,2014,4,254
"morogorourban_kihonda_kihondab","morogorourban_kihonda",60,2014,4,225
"morogorourban_kihonda_kilimanjaro","morogorourban_kihonda",60,2014,4,134
"morogorourban_kihonda_kilongo","morogorourban_kihonda",60,2014,4,156
"morogorourban_kihonda_lukobejuu","morogorourban_kihonda",60,2014,4,343
"morogorourban_kihonda_lukobekambitano","morogorourban_kihonda",60,2014,4,82
"morogorourban_kihonda_mawasiliano","morogorourban_kihonda",60,2014,4,195
"morogorourban_kihonda_ngerengere","morogorourban_kihonda",60,2014,4,213
"morogorourban_kilakala_kigurunyembe","morogorourban_kilakala",60,2014,4,799
"morogorourban_kilakala_kola","morogorourban_kilakala",60,2014,4,245
"morogorourban_kingolwira_mahakama","morogorourban_kingolwira",60,2014,4,464
"morogorourban_kingolwira_tambukareli","morogorourban_kingolwira",60,2014,4,102
"morogorourban_kingolwira_tungikambinia","morogorourban_kingolwira",60,2014,4,286
"morogorourban_kingolwira_tungikambinib","morogorourban_kingolwira",60,2014,4,202
"morogorourban_kiwanjachandege_tumbaku","morogorourban_kiwanjachandege",60,2014,4,56
"morogorourban_mafiga_mafigaa","morogorourban_mafiga",60,2014,4,175
"morogorourban_mazimbu_bima","morogorourban_mazimbu",60,2014,4,80
"morogorourban_mazimbu_chamwino","morogorourban_mazimbu",60,2014,4,450
"morogorourban_mazimbu_godes","morogorourban_mazimbu",60,2014,4,124
"morogorourban_mazimbu_kasanga","morogorourban_mazimbu",60,2014,4,125
"morogorourban_mazimbu_lugala","morogorourban_mazimbu",60,2014,4,262
"morogorourban_mazimbu_madaganya","morogorourban_mazimbu",60,2014,4,214
"morogorourban_mazimbu_magorofani","morogorourban_mazimbu",60,2014,4,216
"morogorourban_mazimbu_mazimbucampus","morogorourban_mazimbu",60,2014,4,312
"morogorourban_mbuyuni_magadu","morogorourban_mbuyuni",60,2014,4,486
"morogorourban_mbuyuni_sabasaba","morogorourban_mbuyuni",60,2014,4,132
"morogorourban_mjimpya_simub","morogorourban_mjimpya",60,2014,4,83
"morogorourban_mlimani_liti","morogorourban_mlimani",60,2014,4,428
"morogorourban_mlimani_mbete","morogorourban_mlimani",60,2014,4,180
"morogorourban_mwembesongo_mafisa","morogorourban_mwembesongo",60,2014,4,859
"morogorourban_mwembesongo_mwembesongo","morogorourban_mwembesongo",60,2014,4,244
"morogorourban_mzinga_kauzeni","morogorourban_mzinga",60,2014,4,42
"morogorourban_mzinga_mambani","morogorourban_mzinga",60,2014,4,40
"morogorourban_mzinga_minazini","morogorourban_mzinga",60,2014,4,37
"morogorourban_sabasaba_ngotoa","morogorourban_sabasaba",60,2014,4,88
"morogorourban_sultanarea_shule","morogorourban_sultanarea",60,2014,4,46
"ulanga_biro_biro","ulanga_biro",60,2014,4,116
"ulanga_biro_mbalinyi","ulanga_biro",60,2014,4,113
"ulanga_biro_ngombo","ulanga_biro",60,2014,4,93
"ulanga_chirombola_chirombola","ulanga_chirombola",60,2014,4,49
"ulanga_chirombola_mzelezi","ulanga_chirombola",60,2014,4,82
"ulanga_euga_ebuyu","ulanga_euga",60,2014,4,49
"ulanga_euga_euga","ulanga_euga",60,2014,4,34
"ulanga_ilonga_chigandugandu","ulanga_ilonga",60,2014,4,219
"ulanga_ilonga_ketaketa","ulanga_ilonga",60,2014,4,108
"ulanga_ilonga_luhombero","ulanga_ilonga",60,2014,4,88
"ulanga_iragua_iragua","ulanga_iragua",60,2014,4,470
"ulanga_iragua_kidugalo","ulanga_iragua",60,2014,4,87
"ulanga_isongo_isongo","ulanga_isongo",60,2014,4,221
"ulanga_isongo_uponera","ulanga_isongo",60,2014,4,161
"ulanga_itete_minazini","ulanga_itete",60,2014,4,68
"ulanga_itete_njiwa","ulanga_itete",60,2014,4,499
"ulanga_kichangani_idunda","ulanga_kichangani",60,2014,4,208
"ulanga_kichangani_kichangani","ulanga_kichangani",60,2014,4,134
"ulanga_kilosakwampepo_ihowanja","ulanga_kilosakwampepo",60,2014,4,145
"ulanga_kilosakwampepo_kilosakwampepo","ulanga_kilosakwampepo",60,2014,4,73
"ulanga_lukande_gombe","ulanga_lukande",60,2014,4,90
"ulanga_lukande_lukande","ulanga_lukande",60,2014,4,163
"ulanga_lupiro_igota","ulanga_lupiro",60,2014,4,71
"ulanga_lupiro_igumbiro","ulanga_lupiro",60,2014,4,111
"ulanga_lupiro_lupiro","ulanga_lupiro",60,2014,4,124
"ulanga_lupiro_milola","ulanga_lupiro",60,2014,4,247
"ulanga_lupiro_nakafulu","ulanga_lupiro",60,2014,4,73
"ulanga_mahenge_mahenge","ulanga_mahenge",60,2014,4,378
"ulanga_malinyi_igawa","ulanga_malinyi",60,2014,4,310
"ulanga_malinyi_kipingo","ulanga_malinyi",60,2014,4,156
"ulanga_malinyi_lugala","ulanga_malinyi",60,2014,4,168
"ulanga_malinyi_malinyi","ulanga_malinyi",60,2014,4,607
"ulanga_malinyi_misegese","ulanga_malinyi",60,2014,4,252
"ulanga_mbuga_iputi","ulanga_mbuga",60,2014,4,61
"ulanga_mbuga_mbuga","ulanga_mbuga",60,2014,4,90
"ulanga_minepa_kivukoni","ulanga_minepa",60,2014,4,245
"ulanga_minepa_mavimba","ulanga_minepa",60,2014,4,106
"ulanga_minepa_minepa","ulanga_minepa",60,2014,4,109
"ulanga_msogezi_chikuti","ulanga_msogezi",60,2014,4,126
"ulanga_msogezi_mdindo","ulanga_msogezi",60,2014,4,84
"ulanga_msogezi_msogezi","ulanga_msogezi",60,2014,4,208
"ulanga_mtimbira_kipenyo","ulanga_mtimbira",60,2014,4,127
"ulanga_mtimbira_madibira","ulanga_mtimbira",60,2014,4,111
"ulanga_mtimbira_mtimbira","ulanga_mtimbira",60,2014,4,70
"ulanga_mtimbira_munga","ulanga_mtimbira",60,2014,4,159
"ulanga_mwaya_mwaya","ulanga_mwaya",60,2014,4,98
"ulanga_mwaya_nkongo","ulanga_mwaya",60,2014,4,64
"ulanga_ngoheranga_mabanda","ulanga_ngoheranga",60,2014,4,91
"ulanga_ngoheranga_ngoheranga","ulanga_ngoheranga",60,2014,4,208
"ulanga_ngoheranga_tanga","ulanga_ngoheranga",60,2014,4,148
"ulanga_ruaha_kituti","ulanga_ruaha",60,2014,4,69
"ulanga_ruaha_mgolo","ulanga_ruaha",60,2014,4,54
"ulanga_ruaha_ruaha","ulanga_ruaha",60,2014,4,80
"ulanga_sali_isyaga","ulanga_sali",60,2014,4,93
"ulanga_sali_sali","ulanga_sali",60,2014,4,103
"ulanga_sofi_kiswago","ulanga_sofi",60,2014,4,140
"ulanga_sofi_majiji","ulanga_sofi",60,2014,4,101
"ulanga_sofi_sofimission","ulanga_sofi",60,2014,4,215
"ulanga_usangule_kalangakelo","ulanga_usangule",60,2014,4,85
"ulanga_usangule_usangule","ulanga_usangule",60,2014,4,122
"ulanga_vigoi_epanko","ulanga_vigoi",60,2014,4,113
"ulanga_vigoi_makanga","ulanga_vigoi",60,2014,4,72
"ulanga_vigoi_mbagula","ulanga_vigoi",60,2014,4,131
"ulanga_vigoi_nawenge","ulanga_vigoi",60,2014,4,197
"ulanga_vigoi_vigoi","ulanga_vigoi",60,2014,4,198
"kilombero_chisano_chisano","kilombero_chisano",61,2015,4,140
"kilombero_chisano_mgugwe","kilombero_chisano",61,2015,4,94
"kilombero_chita_chita","kilombero_chita",61,2015,4,801
"kilombero_chita_merera","kilombero_chita",61,2015,4,119
"kilombero_chita_udagaji","kilombero_chita",61,2015,4,263
"kilombero_idete_idete","kilombero_idete",61,2015,4,448
"kilombero_idete_kisegese","kilombero_idete",61,2015,4,117
"kilombero_idete_miwangani","kilombero_idete",61,2015,4,172
"kilombero_idete_namwawala","kilombero_idete",61,2015,4,192
"kilombero_ifakara_ifakara","kilombero_ifakara",61,2015,4,260
"kilombero_ifakara_katindiuka","kilombero_ifakara",61,2015,4,162
"kilombero_ifakara_lipangalala","kilombero_ifakara",61,2015,4,166
"kilombero_ifakara_viwanjasitini","kilombero_ifakara",61,2015,4,249
"kilombero_kibaoni_kibaoni","kilombero_kibaoni",61,2015,4,339
"kilombero_kibaoni_kikwawila","kilombero_kibaoni",61,2015,4,168
"kilombero_kibaoni_kilama","kilombero_kibaoni",61,2015,4,116
"kilombero_kibaoni_lungongole","kilombero_kibaoni",61,2015,4,175
"kilombero_kibaoni_mbasa","kilombero_kibaoni",61,2015,4,160
"kilombero_kiberege_kiberege","kilombero_kiberege",61,2015,4,257
"kilombero_kiberege_mkasu","kilombero_kiberege",61,2015,4,80
"kilombero_kiberege_sagamaganga","kilombero_kiberege",61,2015,4,128
"kilombero_kiberege_siginali","kilombero_kiberege",61,2015,4,194
"kilombero_kidatu_kidatu","kilombero_kidatu",61,2015,4,236
"kilombero_kidatu_mkamba","kilombero_kidatu",61,2015,4,358
"kilombero_kidatu_msolwastation","kilombero_kidatu",61,2015,4,210
"kilombero_kisawasawa_ichonde","kilombero_kisawasawa",61,2015,4,56
"kilombero_kisawasawa_kanolo","kilombero_kisawasawa",61,2015,4,78
"kilombero_kisawasawa_kisawasawa","kilombero_kisawasawa",61,2015,4,68
"kilombero_kisawasawa_mpanga","kilombero_kisawasawa",61,2015,4,134
"kilombero_lumemo_ihanga","kilombero_lumemo",61,2015,4,101
"kilombero_lumemo_kiningina","kilombero_lumemo",61,2015,4,119
"kilombero_lumemo_lumemo","kilombero_lumemo",61,2015,4,115
"kilombero_lumemo_machipi","kilombero_lumemo",61,2015,4,198
"kilombero_lumemo_mahutanga","kilombero_lumemo",61,2015,4,136
"kilombero_lumemo_michenga","kilombero_lumemo",61,2015,4,154
"kilombero_mangula_kanyenja","kilombero_mangula",61,2015,4,64
"kilombero_mangula_mangulaa","kilombero_mangula",61,2015,4,55
"kilombero_mangula_mangulab","kilombero_mangula",61,2015,4,135
"kilombero_mangula_mgudeni","kilombero_mangula",61,2015,4,106
"kilombero_mangula_mhelule","kilombero_mangula",61,2015,4,71
"kilombero_mangula_mikoleko","kilombero_mangula",61,2015,4,104
"kilombero_mangula_msalise","kilombero_mangula",61,2015,4,90
"kilombero_mangula_mwaya","kilombero_mangula",61,2015,4,95
"kilombero_masagati_ipinde","kilombero_masagati",61,2015,4,82
"kilombero_masagati_tanganyika","kilombero_masagati",61,2015,4,98
"kilombero_masagati_taweta","kilombero_masagati",61,2015,4,54
"kilombero_mbingu_igima","kilombero_mbingu",61,2015,4,388
"kilombero_mbingu_mbingu","kilombero_mbingu",61,2015,4,366
"kilombero_mbingu_mpofu","kilombero_mbingu",61,2015,4,85
"kilombero_mchombe_ikule","kilombero_mchombe",61,2015,4,120
"kilombero_mchombe_lukolongo","kilombero_mchombe",61,2015,4,233
"kilombero_mchombe_mchombe","kilombero_mchombe",61,2015,4,223
"kilombero_mchombe_mkangawalo","kilombero_mchombe",61,2015,4,241
"kilombero_mchombe_mngeta","kilombero_mchombe",61,2015,4,379
"kilombero_mchombe_njagi","kilombero_mchombe",61,2015,4,263
"kilombero_mkula_katurukila","kilombero_mkula",61,2015,4,73
"kilombero_mkula_magombera","kilombero_mkula",61,2015,4,82
"kilombero_mkula_mkula","kilombero_mkula",61,2015,4,57
"kilombero_mkula_msufini","kilombero_mkula",61,2015,4,52
"kilombero_mkula_sole","kilombero_mkula",61,2015,4,46
"kilombero_mkula_sonjo","kilombero_mkula",61,2015,4,86
"kilombero_mlimba_kalengakelu","kilombero_mlimba",61,2015,4,477
"kilombero_mlimba_kamwene","kilombero_mlimba",61,2015,4,253
"kilombero_mlimba_matema","kilombero_mlimba",61,2015,4,397
"kilombero_mlimba_mlimbaa","kilombero_mlimba",61,2015,4,241
"kilombero_mlimba_mlimbab","kilombero_mlimba",61,2015,4,173
"kilombero_mlimba_mwembeni","kilombero_mlimba",61,2015,4,148
"kilombero_mlimba_viwanjasitini","kilombero_mlimba",61,2015,4,267
"kilombero_mofu_ikwambi","kilombero_mofu",61,2015,4,84
"kilombero_mofu_mofu","kilombero_mofu",61,2015,4,311
"kilombero_sanje_miwangani","kilombero_sanje",61,2015,4,93
"kilombero_sanje_msolwaujamaa","kilombero_sanje",61,2015,4,154
"kilombero_sanje_sanje","kilombero_sanje",61,2015,4,52
"kilombero_uchindile_kitete","kilombero_uchindile",61,2015,4,151
"kilombero_uchindile_lugala","kilombero_uchindile",61,2015,4,84
"kilombero_uchindile_uchindile","kilombero_uchindile",61,2015,4,247
"kilombero_utengule_mpanga","kilombero_utengule",61,2015,4,175
"kilombero_utengule_ngalimila","kilombero_utengule",61,2015,4,164
"kilombero_utengule_utengule","kilombero_utengule",61,2015,4,326
"kisarawe_cholesamvula_cholesamvula","kisarawe_cholesamvula",61,2015,4,16
"kisarawe_cholesamvula_kurui","kisarawe_cholesamvula",61,2015,4,26
"kisarawe_cholesamvula_kwala","kisarawe_cholesamvula",61,2015,4,41
"kisarawe_cholesamvula_mafumbi","kisarawe_cholesamvula",61,2015,4,27
"kisarawe_cholesamvula_sofu","kisarawe_cholesamvula",61,2015,4,12
"kisarawe_cholesamvula_yombolukinga","kisarawe_cholesamvula",61,2015,4,28
"kisarawe_kibuta_bwama","kisarawe_kibuta",61,2015,4,6
"kisarawe_kibuta_changombeb","kisarawe_kibuta",61,2015,4,20
"kisarawe_kibuta_kauzeni","kisarawe_kibuta",61,2015,4,3
"kisarawe_kibuta_kibuta","kisarawe_kibuta",61,2015,4,35
"kisarawe_kibuta_masanganya","kisarawe_kibuta",61,2015,4,52
"kisarawe_kibuta_mtamba","kisarawe_kibuta",61,2015,4,73
"kisarawe_kiluvya_kiluvyaa","kisarawe_kiluvya",61,2015,4,171
"kisarawe_kiluvya_kiluvyab","kisarawe_kiluvya",61,2015,4,93
"kisarawe_kiluvya_mloganzila","kisarawe_kiluvya",61,2015,4,35
"kisarawe_kisarawe_kazimzumbwi","kisarawe_kisarawe",61,2015,4,38
"kisarawe_kisarawe_kifuru","kisarawe_kisarawe",61,2015,4,6
"kisarawe_kisarawe_kisarawe","kisarawe_kisarawe",61,2015,4,209
"kisarawe_kisarawe_visegese","kisarawe_kisarawe",61,2015,4,46
"kisarawe_kurui_kidugalo","kisarawe_kurui",61,2015,4,99
"kisarawe_kurui_kurui","kisarawe_kurui",61,2015,4,46
"kisarawe_kurui_mtakayo","kisarawe_kurui",61,2015,4,23
"kisarawe_kurui_zegero","kisarawe_kurui",61,2015,4,38
"kisarawe_mafizi_gwata","kisarawe_mafizi",61,2015,4,117
"kisarawe_mafizi_kimalamisale","kisarawe_mafizi",61,2015,4,64
"kisarawe_mafizi_mafizi","kisarawe_mafizi",61,2015,4,34
"kisarawe_mafizi_nyani","kisarawe_mafizi",61,2015,4,45
"kisarawe_mafizi_vingandi","kisarawe_mafizi",61,2015,4,38
"kisarawe_maneromango_boga","kisarawe_maneromango",61,2015,4,17
"kisarawe_maneromango_chale","kisarawe_maneromango",61,2015,4,15
"kisarawe_maneromango_maneromango","kisarawe_maneromango",61,2015,4,32
"kisarawe_maneromango_maneromangokaskazin","kisarawe_maneromango",61,2015,4,27
"kisarawe_maneromango_mengwa","kisarawe_maneromango",61,2015,4,26
"kisarawe_maneromango_msegamo","kisarawe_maneromango",61,2015,4,17
"kisarawe_maneromango_ngongele","kisarawe_maneromango",61,2015,4,23
"kisarawe_marui_kihare","kisarawe_marui",61,2015,4,25
"kisarawe_marui_kisangire","kisarawe_marui",61,2015,4,26
"kisarawe_marui_maruimipera","kisarawe_marui",61,2015,4,79
"kisarawe_marui_titu","kisarawe_marui",61,2015,4,21
"kisarawe_marumbo_changombe","kisarawe_marumbo",61,2015,4,9
"kisarawe_marumbo_kikwete","kisarawe_marumbo",61,2015,4,27
"kisarawe_marumbo_kitonga","kisarawe_marumbo",61,2015,4,14
"kisarawe_marumbo_marumbo","kisarawe_marumbo",61,2015,4,33
"kisarawe_marumbo_mfuru","kisarawe_marumbo",61,2015,4,44
"kisarawe_marumbo_palaka","kisarawe_marumbo",61,2015,4,25
"kisarawe_masaki_kibesa","kisarawe_masaki",61,2015,4,26
"kisarawe_masaki_kisanga","kisarawe_masaki",61,2015,4,59
"kisarawe_masaki_sungwi","kisarawe_masaki",61,2015,4,67
"kisarawe_msanga_bembeza","kisarawe_msanga",61,2015,4,33
"kisarawe_msanga_mianzi","kisarawe_msanga",61,2015,4,24
"kisarawe_msanga_msanga","kisarawe_msanga",61,2015,4,60
"kisarawe_msanga_visiga","kisarawe_msanga",61,2015,4,19
"kisarawe_msimbu_gumba","kisarawe_msimbu",61,2015,4,15
"kisarawe_msimbu_homboza","kisarawe_msimbu",61,2015,4,67
"kisarawe_msimbu_kitanga","kisarawe_msimbu",61,2015,4,47
"kisarawe_msimbu_maguruwe","kisarawe_msimbu",61,2015,4,44
"kisarawe_msimbu_msimbu","kisarawe_msimbu",61,2015,4,141
